timestamp,machine,temperature,pressure_bar,temperature_moy6h,temperature_moy24h,temperature_std24h,temperature_delta6h,pressure_bar_moy6h,pressure_bar_moy24h,pressure_bar_std24h,pressure_bar_delta6h,panne_24h
2026-02-01 00:00:00,MACH-01,38.54,196.68,39.84,37.791666666666664,1.683515128664397,-1.3000000000000043,196.52633333333333,196.310125,0.359081837892703,0.15366666666668038,0
2026-02-01 01:00:00,MACH-01,39.0,195.986,39.638333333333335,37.7725,1.6717375756305926,-0.6383333333333354,196.61749999999998,196.34658333333334,0.3498676664939841,-0.6314999999999884,0
2026-02-01 02:00:00,MACH-01,37.69,196.382,39.49,37.818333333333335,1.6903605652687805,-1.8000000000000043,196.54966666666667,196.34725,0.34913336806387624,-0.16766666666666197,0
2026-02-01 03:00:00,MACH-01,38.51,196.328,39.065,37.82333333333333,1.6897714449794563,-0.5549999999999997,196.45366666666666,196.3260833333333,0.32965343022330645,-0.12566666666666038,0
2026-02-01 04:00:00,MACH-01,36.58,195.396,38.885,37.87291666666667,1.6918178521825475,-2.3049999999999997,196.37833333333333,196.3015,0.30464348372152716,-0.9823333333333437,0
2026-02-01 05:00:00,MACH-01,36.29,196.604,38.31333333333333,37.86416666666667,1.6981932001287652,-2.0233333333333334,196.18349999999998,196.2564583333333,0.35355437183091903,0.4205000000000325,0
2026-02-01 06:00:00,MACH-01,34.93,195.957,37.76833333333333,37.83875,1.7177040097914,-2.838333333333331,196.22933333333333,196.25833333333333,0.3553433938268784,-0.27233333333333576,0
2026-02-01 07:00:00,MACH-01,35.44,197.063,37.166666666666664,37.827083333333334,1.737175316353021,-1.7266666666666666,196.10883333333334,196.23225000000002,0.3534458017615135,0.9541666666666515,0
2026-02-01 08:00:00,MACH-01,36.83,196.662,36.57333333333333,37.785000000000004,1.7835991946041672,0.2566666666666677,196.28833333333333,196.25795833333336,0.39019755076545515,0.37366666666667925,0
2026-02-01 09:00:00,MACH-01,36.72,195.987,36.43,37.834583333333335,1.7373167195690136,0.28999999999999915,196.335,196.2804583333333,0.3975172929427431,-0.3480000000000132,0
