timestamp,machine,temperature,pressure_bar,temperature_moy6h,temperature_moy24h,temperature_std24h,temperature_delta6h,pressure_bar_moy6h,pressure_bar_moy24h,pressure_bar_std24h,pressure_bar_delta6h,panne_24h
2026-02-01 00:00:00,MACH-01,46.54,196.68,47.84,45.791666666666664,1.683515128664397,-1.3000000000000043,196.52633333333333,196.310125,0.359081837892703,0.15366666666668038,0
2026-02-01 01:00:00,MACH-01,47.0,195.986,47.638333333333335,45.7725,1.6717375756305926,-0.6383333333333354,196.61749999999998,196.34658333333334,0.3498676664939841,-0.6314999999999884,0
2026-02-01 02:00:00,MACH-01,45.69,196.382,47.49,45.818333333333335,1.6903605652687805,-1.8000000000000043,196.54966666666667,196.34725,0.34913336806387624,-0.16766666666666197,0
2026-02-01 03:00:00,MACH-01,46.51,196.328,47.065,45.82333333333333,1.6897714449794563,-0.5549999999999997,196.45366666666666,196.3260833333333,0.32965343022330645,-0.12566666666666038,0
2026-02-01 04:00:00,MACH-01,44.58,195.396,46.885,45.87291666666667,1.6918178521825475,-2.3049999999999997,196.37833333333333,196.3015,0.30464348372152716,-0.9823333333333437,0
2026-02-01 05:00:00,MACH-01,44.29,196.604,46.31333333333333,45.86416666666667,1.6981932001287652,-2.0233333333333334,196.18349999999998,196.2564583333333,0.35355437183091903,0.4205000000000325,0
2026-02-01 06:00:00,MACH-01,42.93,195.957,45.76833333333333,45.83875,1.7177040097914,-2.838333333333331,196.22933333333333,196.25833333333333,0.3553433938268784,-0.27233333333333576,0
2026-02-01 07:00:00,MACH-01,43.44,197.063,45.166666666666664,45.827083333333334,1.737175316353021,-1.7266666666666666,196.10883333333334,196.23225000000002,0.3534458017615135,0.9541666666666515,0
2026-02-01 08:00:00,MACH-01,44.83,196.662,44.57333333333333,45.785000000000004,1.7835991946041672,0.2566666666666677,196.28833333333333,196.25795833333336,0.39019755076545515,0.37366666666667925,0
2026-02-01 09:00:00,MACH-01,44.72,195.987,44.43,45.834583333333335,1.7373167195690136,0.28999999999999915,196.335,196.2804583333333,0.3975172929427431,-0.3480000000000132,0
2026-02-01 10:00:00,MACH-01,43.92,195.768,44.13166666666667,45.905833333333334,1.649273665352239,-0.211666666666666,196.2781666666667,196.26250000000002,0.40075580768276536,-0.5101666666666915,0
2026-02-01 11:00:00,MACH-01,43.74,196.46,44.02166666666667,45.90625,1.6487487020903757,-0.2816666666666663,196.3401666666667,196.25429166666666,0.40904591845656746,0.11983333333330393,0
2026-02-01 12:00:00,MACH-01,44.62,196.352,43.93,45.897083333333335,1.6606087913795426,0.6899999999999977,196.31616666666665,196.2733333333333,0.40747330311783614,0.035833333333357587,0
2026-02-01 13:00:00,MACH-01,44.41,196.102,44.211666666666666,45.9225,1.6349398340322965,0.19833333333333059,196.38199999999998,196.28883333333332,0.4028793828201572,-0.2799999999999727,1
2026-02-01 14:00:00,MACH-01,45.16,195.903,44.37333333333333,45.84,1.660086430448066,0.7866666666666688,196.22183333333336,196.29941666666664,0.39403463946907913,-0.31883333333337305,0
2026-02-01 15:00:00,MACH-01,46.24,196.616,44.428333333333335,45.84291666666667,1.6587724092934393,1.8116666666666674,196.09533333333334,196.30558333333332,0.38622475059358713,0.5206666666666706,0
2026-02-01 16:00:00,MACH-01,46.17,195.922,44.681666666666665,45.8325,1.655313578605072,1.4883333333333368,196.20016666666666,196.32658333333333,0.3889338735196915,-0.2781666666666638,0
2026-02-01 17:00:00,MACH-01,46.86,196.047,45.056666666666665,45.78,1.6220920469356135,1.8033333333333346,196.22583333333333,196.31783333333337,0.3958033840691824,-0.17883333333332985,0
2026-02-01 18:00:00,MACH-01,47.59,196.8,45.57666666666666,45.778749999999995,1.621210799543926,2.0133333333333425,196.157,196.3072083333333,0.39965082359124765,0.6430000000000007,0
