timestamp,machine,temperature,pressure_bar,temperature_moy6h,temperature_moy24h,temperature_std24h,temperature_delta6h,pressure_bar_moy6h,pressure_bar_moy24h,pressure_bar_std24h,pressure_bar_delta6h,panne_24h
2025-08-26 12:00:00,MACH-01,35.86,196.72,35.88166666666667,36.88916666666666,1.2737664859015774,-0.021666666666668277,196.98483333333334,196.64283333333333,0.6281149045623107,-0.2648333333333426,0
2025-08-26 13:00:00,MACH-01,36.87,197.004,35.83833333333334,36.809999999999995,1.252497504987532,1.0316666666666592,196.99933333333334,196.64876923076923,0.601754954812184,0.004666666666651054,0
2025-08-26 14:00:00,MACH-01,38.3,197.36,36.05,36.81428571428571,1.2034675176065448,2.25,197.0391666666667,196.67414285714287,0.5858907560475456,0.32083333333332575,0
2025-08-26 15:00:00,MACH-01,38.12,196.154,36.615,36.91333333333333,1.2214901126239581,1.5049999999999955,197.00199999999998,196.7198666666667,0.5916999561392772,-0.8479999999999848,0
2025-08-26 16:00:00,MACH-01,38.17,195.999,36.89333333333334,36.988749999999996,1.2180195674399743,1.2766666666666637,196.74183333333335,196.6845,0.5888811991112094,-0.7428333333333512,1
2025-08-26 17:00:00,MACH-01,38.83,196.712,37.15333333333333,37.05823529411765,1.2136424272315414,1.6766666666666694,196.66183333333333,196.64417647058823,0.5939267879223481,0.050166666666655146,0
2025-08-26 18:00:00,MACH-01,38.39,197.39,37.69166666666666,37.156666666666666,1.2492727296075798,0.6983333333333377,196.6581666666667,196.64794444444445,0.5764153396560877,0.7318333333332987,0
2025-08-26 19:00:00,MACH-01,40.14,196.594,38.11333333333333,37.22157894736842,1.246609905828579,2.026666666666671,196.7698333333333,196.68699999999998,0.585471984337794,-0.17583333333331552,0
2025-08-26 20:00:00,MACH-01,39.35,196.929,38.65833333333333,37.3675,1.3777169329613461,0.69166666666667,196.7015,196.68234999999999,0.5702358953238388,0.22749999999999204,0
2025-08-26 21:00:00,MACH-01,38.8,196.399,38.833333333333336,37.46190476190476,1.4107998406847757,-0.033333333333338544,196.62966666666668,196.69409523809523,0.5583972514941138,-0.23066666666667857,0
2025-08-26 22:00:00,MACH-01,39.46,196.111,38.946666666666665,37.52272727272727,1.4060453891548572,0.5133333333333354,196.67049999999998,196.68068181818182,0.5485597060322993,-0.5594999999999857,0
2025-08-26 23:00:00,MACH-01,39.1,196.551,39.16166666666667,37.60695652173913,1.4318787238596344,-0.061666666666667425,196.68916666666667,196.65591304347828,0.5489535427473405,-0.13816666666667743,0
2025-08-27 00:00:00,MACH-01,39.31,196.373,39.20666666666666,37.66916666666666,1.4331841007584005,0.10333333333333883,196.66233333333332,196.65154166666665,0.5373140915433074,-0.28933333333333167,0
2025-08-27 01:00:00,MACH-01,39.27,196.622,39.36,37.6625,1.4247906024639425,-0.0899999999999963,196.49283333333332,196.680125,0.5007769886798902,0.1291666666666913,0
2025-08-27 02:00:00,MACH-01,38.91,196.125,39.214999999999996,37.705,1.457904988852751,-0.3049999999999997,196.49749999999997,196.7240833333333,0.4416293859026439,-0.37249999999997385,0
2025-08-27 03:00:00,MACH-01,37.68,196.581,39.141666666666666,37.7675,1.4767392104404133,-1.461666666666666,196.36350000000002,196.7039583333333,0.45785629786292925,0.21749999999997272,0
2025-08-27 04:00:00,MACH-01,36.92,196.148,38.955000000000005,37.76833333333334,1.4766815519254999,-2.0350000000000037,196.3938333333333,196.69104166666668,0.4567215381452813,-0.2458333333333087,0
2025-08-27 05:00:00,MACH-01,36.4,195.958,38.531666666666666,37.74708333333333,1.4854057538676726,-2.1316666666666677,196.39999999999998,196.68437500000002,0.4636706864087673,-0.44199999999997885,0
2025-08-27 06:00:00,MACH-01,34.65,196.792,38.08166666666667,37.71541666666666,1.5064180930321078,-3.431666666666672,196.30116666666666,196.65162499999997,0.4864738084463995,0.49083333333334167,0
2025-08-27 07:00:00,MACH-01,36.18,196.147,37.305,37.65416666666666,1.6010211867991342,-1.125,196.37099999999998,196.65824999999998,0.4872911146684073,-0.22399999999998954,0
2025-08-27 08:00:00,MACH-01,36.09,196.6,36.79,37.678333333333335,1.5727949828159467,-0.6999999999999957,196.29183333333333,196.63249999999996,0.49762383208691624,0.3081666666666649,0
2025-08-27 09:00:00,MACH-01,35.69,196.708,36.32,37.7275,1.4992150119892451,-0.6300000000000026,196.371,196.59154166666667,0.454581602103532,0.3369999999999891,0
2025-08-27 10:00:00,MACH-01,35.34,196.794,35.98833333333334,37.69583333333333,1.5349717931600892,-0.6483333333333334,196.39216666666667,196.54958333333332,0.3879698460567192,0.40183333333334303,0
2025-08-27 11:00:00,MACH-01,36.98,196.066,35.725,37.64291666666667,1.594759022730301,1.2549999999999955,196.49983333333333,196.5627083333333,0.39079611933085734,-0.4338333333333253,0
2025-08-27 12:00:00,MACH-01,36.47,195.807,35.821666666666665,37.70041666666667,1.5419002369088954,0.6483333333333334,196.51783333333333,196.53487500000003,0.401701956625207,-0.7108333333333405,0
2025-08-27 13:00:00,MACH-01,35.91,196.071,36.125,37.725833333333334,1.5150374271935003,-0.2150000000000034,196.35366666666664,196.49683333333334,0.4259098360049862,-0.28266666666664264,0
2025-08-27 14:00:00,MACH-01,37.46,195.589,36.08,37.685833333333335,1.5508648825922806,1.3800000000000026,196.341,196.45795833333332,0.4201462974154114,-0.7520000000000095,0
2025-08-27 15:00:00,MACH-01,37.65,197.11,36.30833333333333,37.65083333333333,1.5458722503792965,1.3416666666666686,196.1725,196.3841666666667,0.41023595190069895,0.9375,0
2025-08-27 16:00:00,MACH-01,38.7,196.817,36.635,37.63125,1.5426440106123827,2.065000000000005,196.23950000000002,196.42399999999998,0.43271277751654164,0.5774999999999864,0
2025-08-27 17:00:00,MACH-01,38.71,196.349,37.195,37.65333333333333,1.5544401107701165,1.5150000000000006,196.24333333333334,196.45808333333332,0.42998846462450846,0.10566666666665014,0
2025-08-27 18:00:00,MACH-01,39.45,196.014,37.48333333333333,37.64833333333333,1.5506791406030607,1.9666666666666757,196.29049999999998,196.4429583333333,0.42704276124005647,-0.2764999999999702,0
2025-08-27 19:00:00,MACH-01,39.51,197.241,37.98,37.6925,1.587382998084802,1.5300000000000011,196.32500000000002,196.385625,0.3846304621208436,0.9159999999999968,0
